x,p,T,maxKappa,minKappa
0.08845,59654.2,289.457,0.00702549,4.2374e-06
0.0915,59526.5,289.36,0.00576887,3.77516e-06
0.09455,59419.6,289.282,0.00470056,3.27911e-06
0.0976,59330.9,289.22,0.00380259,2.78531e-06
0.10065,59258,289.17,0.00305557,2.3277e-06
0.1037,59198.5,289.131,0.00243993,1.91933e-06
0.10675,59150.4,289.101,0.00193689,1.56424e-06
0.1098,59111.7,289.077,0.00152909,1.26189e-06
0.11285,59080.8,289.059,0.00120084,1.00867e-06
0.1159,59056.2,289.044,0.000938371,7.99655e-07
0.11895,59036.9,289.034,0.000729745,6.29239e-07
0.122,59021.7,289.025,0.000564812,4.91989e-07
0.12505,59009.8,289.019,0.000435036,3.82509e-07
0.1281,59000.6,289.014,0.000333321,2.96138e-07
0.13115,58993.6,289.01,0.00025382,2.28666e-07
0.1342,58988.1,289.008,0.000191747,1.7657e-07
0.13725,58984.1,289.006,0.000143201,1.36967e-07
0.1403,58981,289.005,0.000105008,1.07447e-07
0.14335,58978.9,289.004,7.45701e-05,8.61348e-08
0.1464,58977.4,289.003,4.9754e-05,7.18203e-08
0.14945,58976.6,289.002,2.87328e-05,6.30057e-08
0.152,58976.3,289.002,4.71029e-06,1.03288e-08
