x,p,T,maxKappa,minKappa
0.0061,63744.7,290.941,0.0950874,6.93894e-05
0.00915,63742.4,294.075,0.093696,6.76752e-05
0.0122,63740.9,295.271,0.0928547,5.55349e-05
0.01525,63739.4,295.46,0.0925974,3.50642e-05
0.0183,63737.6,295.467,0.0925421,3.85688e-05
0.02135,63735.7,295.466,0.0925124,5.55603e-05
0.0244,63733.6,295.463,0.0924882,7.6388e-05
0.02745,63731.4,295.462,0.0924621,7.46542e-05
0.0305,63729.2,295.46,0.0924303,7.26286e-05
0.03355,63727.1,295.458,0.0923994,7.20286e-05
0.0366,63725.3,295.456,0.0923691,6.83541e-05
0.03965,63723.8,295.454,0.0923342,5.18708e-05
0.0427,63721.7,295.451,0.0922971,3.96901e-05
0.04575,63718.6,295.447,0.0922724,4.10686e-05
0.0488,63715.2,295.439,0.0922446,4.83772e-05
0.05185,63710.1,295.426,0.0921814,5.4815e-05
0.0549,63699.9,295.405,0.0920677,5.72557e-05
0.05795,63681.5,295.365,0.0918985,6.08713e-05
0.061,63653.3,295.298,0.0916014,6.88117e-05
0.06405,63602.5,295.179,0.0910791,7.37253e-05
0.0671,63513.6,294.98,0.0901488,7.08785e-05
0.07015,63369.6,294.678,0.0884656,6.45622e-05
0.0732,63151,294.257,0.0856501,5.20021e-05
0.07625,62848.4,293.72,0.0813465,3.76275e-05
0.0793,62463.3,293.095,0.0753514,2.33122e-05
0.08235,62013.5,292.424,0.0677244,1.05794e-05
0.0854,61529.2,291.759,0.0588359,3.18304e-06
0.08845,61045.8,291.145,0.049302,3.95632e-06
0.0915,60596,290.612,0.0398355,7.06022e-06
0.09455,60202.6,290.175,0.0310707,9.3879e-06
0.0976,59876.6,289.833,0.0234426,1.05496e-05
0.10065,59618.7,289.576,0.0171542,9.36891e-06
0.1037,59422.7,289.389,0.012208,7.74693e-06
0.10675,59278.9,289.257,0.00847185,6.05714e-06
0.1098,59176.5,289.167,0.00574668,4.52918e-06
0.11285,59105.5,289.106,0.00381833,3.26408e-06
0.1159,59057.3,289.067,0.0024896,2.27984e-06
0.11895,59025.4,289.041,0.00159533,1.54966e-06
0.122,59004.6,289.025,0.00100599,1.02834e-06
0.12505,58991.3,289.015,0.000624953,6.67876e-07
0.1281,58982.9,289.009,0.000382839,4.25406e-07
0.13115,58977.8,289.005,0.000231443,2.66213e-07
0.1342,58974.6,289.003,0.000138161,1.6396e-07
0.13725,58972.7,289.001,8.14544e-05,9.95936e-08
0.1403,58971.6,289.001,4.73833e-05,5.99338e-08
0.14335,58970.9,289,2.70675e-05,3.60293e-08
0.1464,58970.6,289,1.49445e-05,2.23437e-08
0.14945,58970.3,289,7.4727e-06,1.50155e-08
0.152,58970.3,289,1.22503e-06,2.46156e-09
